Tool,Version,Category,URL
"gqrx","2.17.5","blackarch-radio","https://www.gqrx.dk/"
"gqrx-scanner","1.0.5","blackarch-radio","https://github.com/neural75/gqrx-scanner"
"gr-air-modes","396.0b6c383","blackarch-radio","https://github.com/bistromath/gr-air-modes"
"gr-dect2","35.a1074fd","blackarch-radio","https://github.com/pavelyazev/gr-dect2"
"gr-gsm","1194.a77cf59","blackarch-radio","https://github.com/ptrkrysik/gr-gsm"
"gr-paint","50.3806b20","blackarch-radio","https://github.com/drmpeg/gr-paint"
"grabbb","0.0.7","blackarch-scanner","https://packetstormsecurity.com/files/11372/grabbb.0.7.tar.gz.html"
"grabber","0.1","blackarch-webapp","http://rgaucher.info/beta/grabber/"
"grabing","11.9c1aa6c","blackarch-recon","https://github.com/black-brain/graBing"
"grabitall","1.1","blackarch-windows","http://ntsecurity.nu/toolbox/grabitall/"
"graffiti","24.4af61b4","blackarch-misc","https://github.com/Ekultek/Graffiti"
"grammarinator","365.b0dbdcd","blackarch-fuzzer","https://github.com/renatahodovan/grammarinator"
"graphinder","1.11.6","blackarch-recon","https://github.com/Escape-Technologies/graphinder"
"graphql-cop","1.12.r21.ga08f757","blackarch-scanner","https://github.com/dolevf/graphql-cop"
"graphql-path-enum","23.5450280","blackarch-webapp","https://gitlab.com/dee-see/graphql-path-enum"
"graphqlmap","63.59305d7","blackarch-webapp","https://github.com/swisskyrepo/GraphQLmap"
"graphw00f","1.1.18.r4.gc29656d","blackarch-webapp","https://github.com/dolevf/graphw00f"
"graudit","629.132db32","blackarch-code-audit","https://github.com/wireghoul/graudit"
"grepforrfi","0.1","blackarch-scanner","http://www.irongeek.com/downloads/grepforrfi.txt"
"grokevt","0.5.0","blackarch-forensic","http://code.google.com/p/grokevt/"
"grr","17.791ed5a","blackarch-fuzzer","https://github.com/trailofbits/grr"
"grype","0.33.1","blackarch-scanner","https://github.com/anchore/grype"
"gsd","1.1","blackarch-windows","https://vidstromlabs.com/freetools/gsd/"
"gsmevil2","12.eb96b4f","blackarch-radio","https://github.com/ninjhacks/gsmevil2"
"gsocket","1.4.43","blackarch-networking","https://www.gsocket.io/"
"gspoof","3.2","blackarch-networking","http://gspoof.sourceforge.net/"
"gtalk-decode","0.1","blackarch-windows","http://packetstormsecurity.com/files/119154/Google-Talk-Decoder.html"
"gtfo","17.873d862","blackarch-misc","https://github.com/mzfr/gtfo"
"gtfoblookup","69.cc50e6e","blackarch-misc","https://github.com/nccgroup/GTFOBLookup"
"gtp-scan","0.7","blackarch-scanner","http://www.c0decafe.de/"
"guymager","0.8.13","blackarch-forensic","http://guymager.sourceforge.net/"
"gwcheck","0.1","blackarch-networking","http://packetstormsecurity.com/files/62047/gwcheck.c.html"
"gwtenum","7.f27a5aa","blackarch-recon","http://www.gdssecurity.com/l/t/d.php?k=GwtEnum"
"h2buster","79.6c4dd1c","blackarch-scanner","https://github.com/00xc/h2buster"
"h2csmuggler","7.7ea573a","blackarch-webapp","https://github.com/BishopFox/h2csmuggler"
"h2spec","2.6.0","blackarch-misc","https://github.com/summerwind/h2spec"
"h2t","36.9183a30","blackarch-webapp","https://github.com/gildasio/h2t"
"h8mail","344.ee31c8f","blackarch-recon","https://github.com/khast3x/h8mail"
"habu","359.8326936","blackarch-scanner","https://github.com/portantier/habu"
"hackersh","0.2.0","blackarch-automation","http://www.hackersh.org/"
"hackredis","3.fbae1bc","blackarch-exploitation","https://github.com/Ridter/hackredis"
"hackrf","2024.02.1","blackarch-radio","https://github.com/greatscottgadgets/hackrf"
"hacktv","445.008e826","blackarch-radio",""
"haiti","v2.1.0.r48.gfaf2874","blackarch-crypto","https://noraj.github.io/haiti/"
"haka","0.2.2","blackarch-networking","https://github.com/haka-security/haka"
"hakku","384.bbb434d","blackarch-scanner","https://github.com/4shadoww/hakkuframework"
"hakrawler","234.14e240b","blackarch-webapp","https://github.com/hakluke/hakrawler"
"hakrevdns","47.3001d16","blackarch-recon","https://github.com/hakluke/hakrevdns"
"halberd","0.2.4","blackarch-scanner","http://halberd.superadditive.com/"
"halcyon","0.1","blackarch-recon","http://www.blackhatlibrary.net/Halcyon"
"halcyon-ide","2.0.2","blackarch-misc","https://halcyon-ide.org/"
"hamster","2.0.0","blackarch-exploitation","http://hamster.erratasec.com/"
"handle","0.1","blackarch-windows","http://www.tarasco.org/security/handle/index.html"
"harness","19.ed2a6aa","blackarch-backdoor","https://github.com/Rich5/Harness"
"harpoon","383.8021994","blackarch-automation","https://github.com/Te-k/harpoon"
"hasere","1.0","blackarch-recon","https://github.com/galkan/hasere"
"hash-buster","49.0d6ebb4","blackarch-crypto","https://github.com/UltimateHackers/Hash-Buster/"
"hash-extender","157.1f29520","blackarch-crypto","https://github.com/iagox86/hash_extender"
"hash-identifier","6.0e08a97","blackarch-crypto","https://github.com/blackploit/hash-identifier"
"hashcat","6.2.6","blackarch-cracker","https://hashcat.net/hashcat"
"hashcat-utils","1.9","blackarch-misc","https://github.com/hashcat/hashcat-utils"
"hashcatch","52.8145660","blackarch-wireless","https://github.com/staz0t/hashcatch/releases"
"hashcheck","2.72b0c6e","blackarch-crypto","https://github.com/Telefonica/HashCheck"
"hashdb","1089.1da1b9f","blackarch-crypto","https://github.com/NPS-DEEP/hashdb/"
"hashdeep","4.4","blackarch-crypto","https://github.com/jessek/hashdeep"
"hasher","48.40173c5","blackarch-cracker","https://github.com/ChrisTruncer/Hasher"
"hashfind","8.e9a9a14","blackarch-crypto","https://github.com/rurapenthe/hashfind"
"hashid","397.7e8473a","blackarch-crypto","https://github.com/psypanda/hashID"
"hashpump","49.314268e","blackarch-crypto","https://github.com/bwall/HashPump"
"hashrat","1.15","blackarch-crypto","https://github.com/ColumPaget/Hashrat"
"hashtag","0.41","blackarch-cracker","https://github.com/SmeegeSec/HashTag"
"hatcloud","33.3012ad6","blackarch-recon","https://github.com/HatBashBR/HatCloud"
"hate-crack","215.b484e58","blackarch-automation","https://github.com/trustedsec/hate_crack"
"havoc-c2","856.fb67b76","blackarch-automation","https://havocframework.com/"
"haystack","1823.c178b5a","blackarch-binary","https://github.com/trolldbois/python-haystack"
"hbad","1.0","blackarch-scanner","http://www.curesec.com/"
"hcraft","1.0.0","blackarch-exploitation","http://sourceforge.net/projects/hcraft/"
"hcxdumptool","6.3.4","blackarch-wireless","https://github.com/ZerBea/hcxdumptool"
"hcxkeys","6.2.1","blackarch-crypto","https://github.com/ZerBea/hcxkeys"
"hcxtools","6.3.4","blackarch-wireless","https://github.com/ZerBea/hcxtools"
"hdcp-genkey","18.e8d342d","blackarch-crypto","https://github.com/rjw57/hdcp-genkey"
"hdmi-sniff","5.f7fbc0e","blackarch-hardware","https://github.com/ApertureLabsLtd/hdmi-sniff"
"heaptrace","2.2.8.2.r20.g06f43fc","blackarch-debugger","https://github.com/Arinerron/heaptrace"
"heartbleed-honeypot","0.1","blackarch-honeypot","http://packetstormsecurity.com/files/126068/hb_honeypot.pl.txt"
"heartleech","116.3ab1d60","blackarch-exploitation","https://github.com/robertdavidgraham/heartleech"
"hekatomb","107.bdd53cf","blackarch-windows","https://github.com/ProcessusT/HEKATOMB"
"hellraiser","279.bea43e2","blackarch-scanner","https://github.com/m0nad/HellRaiser"
"hemingway","8.9c70a13","blackarch-social","https://github.com/ytisf/hemingway"
"hercules-payload","222.2607a3a","blackarch-binary","https://github.com/EgeBalci/HERCULES"
"hetty","134.f60202e","blackarch-webapp","https://github.com/dstotijn/hetty"
"hex2bin","2.5","blackarch-binary","http://hex2bin.sourceforge.net/"
"hexinject","1.6","blackarch-sniffer","http://hexinject.sourceforge.net"
"hexorbase","6","blackarch-fuzzer","https://code.google.com/p/hexorbase/"
"hexyl","0.15.0","blackarch-misc","https://github.com/sharkdp/hexyl"
"hharp","1beta","blackarch-networking","http://packetstormsecurity.com/files/81368/Hackers-Hideaway-ARP-Attack-Tool.html"
"hidattack","0.1","blackarch-bluetooth","http://mulliner.org/bluetooth/hidattack.php"
"hiddeneye","1228.7a3deaf","blackarch-social","https://github.com/DarkSecDevelopers/HiddenEye"
"hiddeneye-legacy","RC1.r226.g7a3deaf","blackarch-social","https://github.com/DarkSecDevelopers/HiddenEye-Legacy"
"hikpwn","8.5a7d69c","blackarch-scanner","https://github.com/4n4nk3/HikPwn"
"hlextend","17.be21920","blackarch-crypto","https://github.com/stephenbradshaw/hlextend"
"hodor","1.01be107","blackarch-fuzzer","https://github.com/nccgroup/hodor"
"holehe","434.14da70f","blackarch-social","https://github.com/megadose/holehe"
"hollows-hunter","0.3.9","blackarch-windows","https://github.com/hasherezade/hollows_hunter"
"homepwn","31.0803981","blackarch-scanner","https://github.com/ElevenPaths/HomePWN"
"honeycreds","26.eaeb401","blackarch-defensive","https://github.com/Ben0xA/HoneyCreds"
"honeyd","337.a0f3d64","blackarch-honeypot","https://github.com/DataSoft/Honeyd/"
"honeypy","600.6ca3d6e","blackarch-honeypot","https://github.com/foospidy/HoneyPy"
"honggfuzz","4113.c549b4c3","blackarch-fuzzer","https://code.google.com/p/honggfuzz/"
"honssh","204.821ce87","blackarch-honeypot","https://code.google.com/p/honssh/"
"hookanalyser","3.4","blackarch-windows","http://hookanalyser.blogspot.de/"
"hookshot","205.df30b85","blackarch-webapp","https://github.com/andrew-vii/hookshot/"
"hoover","4.9bda860","blackarch-wireless","https://github.com/xme/hoover/"
"hoper","15.8d5dbd9","blackarch-recon","https://github.com/gabamnml/hoper"
"hopper","5.17.2","blackarch-reversing","https://www.hopperapp.com/download.html?"
"hoppy","1.8.1","blackarch-scanner","https://labs.portcullis.co.uk/downloads/"
"horusec","v2.9.0.beta.2.r1.g873d4104","blackarch-code-audit","https://github.com/ZupIT/horusec"
"host-extract","8.0134ad7","blackarch-scanner","https://code.google.com/p/host-extract/"
"hostapd-wpe","2.11","blackarch-wireless","https://w1.fi/hostapd/"
"hostbox-ssh","0.1.1","blackarch-cracker","http://stridsmanit.wordpress.com/2012/12/02/brute-forcing-passwords-with-hostbox-ssh-1-1/"
"hosthunter","158.553f1c7","blackarch-recon","https://github.com/SpiderLabs/HostHunter"
"hotpatch","90.fd2baf1","blackarch-backdoor","http://www.selectiveintellect.com/hotpatch.html"
"hotspotter","0.4","blackarch-wireless","http://www.remote-exploit.org/?page_id=418"
"howmanypeoplearearound","123.b05e06a","blackarch-recon","https://github.com/schollz/howmanypeoplearearound"
"hpfeeds","414.34bf4d4","blackarch-honeypot","https://github.com/rep/hpfeeds"
"hping","3.0.0","blackarch-networking","http://www.hping.org"
"hqlmap","38.bb6ab46","blackarch-exploitation","https://github.com/PaulSec/HQLmap"
"hsecscan","66.7b8fa71","blackarch-scanner","https://github.com/riramar/hsecscan"
"htcap","155.a59c592","blackarch-webapp","https://github.com/segment-srl/htcap"
"htexploit","0.77","blackarch-exploitation","http://www.mkit.com.ar/labs/htexploit/"
"htpwdscan","23.e995d6f","blackarch-cracker","https://github.com/lijiejie/htpwdScan"
"htrosbif","134.9dc3f86","blackarch-fingerprint","https://github.com/lkarsten/htrosbif"
"htshells","89.3216523","blackarch-exploitation","https://github.com/wireghoul/htshells"
"http-enum","0.4","blackarch-scanner","https://www.thexero.co.uk/tools/http-enum/"
"http-fuzz","0.1","blackarch-fuzzer","none"
"http-put","1.0","blackarch-misc",""
"http-traceroute","0.5","blackarch-networking","http://packetstormsecurity.com/files/107167/Traceroute-Like-HTTP-Scanner.html"
"http2smugl","36.78abc09","blackarch-webapp","https://github.com/neex/http2smugl"
"httpbog","1.0.0.0","blackarch-windows","http://sourceforge.net/projects/httpbog/"
"httpforge","11.02.01","blackarch-webapp","http://packetstormsecurity.com/files/98109/HTTPForge.02.01.html"
"httpgrep","2.4","blackarch-webapp","https://nullsecurity.net/tools/scanner.html"
"httping","3.6","blackarch-networking","https://www.vanheusden.com/httping/"
"httppwnly","47.528a664","blackarch-webapp","https://github.com/Danladi/HttpPwnly"
"httprecon","7.3","blackarch-windows","http://www.computec.ch/projekte/httprecon/?s=download"
"httprint","301","blackarch-fingerprint","http://www.net-square.com/httprint.html"
"httprint-win32","301","blackarch-windows","http://net-square.com/httprint"
"httprobe","22.5555984","blackarch-scanner","https://github.com/tomnomnom/httprobe"
"httpry","0.1.8","blackarch-sniffer","http://dumpsterventures.com/jason/httpry/"
"httpscreenshot","70.f081c69","blackarch-misc","https://github.com/breenmachine/httpscreenshot"
"httpsniff","0.4","blackarch-sniffer","http://www.sump.org/projects/httpsniff/"
"httpsscanner","1.2","blackarch-scanner","https://code.google.com/p/libre-tools/"
"httptunnel","3.3","blackarch-tunnel","https://github.com/larsbrinkhoff/httptunnel"
"httpx","2236.ca398ed","blackarch-webapp","https://github.com/projectdiscovery/httpx"
"httrack","3.49.5","blackarch-misc","https://www.httrack.com/"
"hubbit-sniffer","74.460ecf8","blackarch-sniffer","https://github.com/cthit/hubbIT-sniffer"
"hulk","27.ed2b11c","blackarch-dos","https://github.com/grafov/hulk"
"hungry-interceptor","391.1aea7f3","blackarch-sniffer","https://github.com/nbuechler/hungry-interceptor"
"hurl-encoder","20.afca9c5","blackarch-misc","https://github.com/fnord0/hURL"
"hwk","0.4","blackarch-dos","http://www.nullsecurity.net/"
"hxd","2.5.0.0","blackarch-misc","https://mh-nexus.de/en/hxd/"
"hyde","11.ec09462","blackarch-networking","https://github.com/CoolerVoid/Hyde"
"hydra","9.5","blackarch-cracker","https://github.com/vanhauser-thc/thc-hydra"
"hyenae","0.36_1","blackarch-networking","http://sourceforge.net/projects/hyenae/"
"hyperfox","121.1a8c26f","blackarch-networking","https://github.com/xiam/hyperfox"
"hyperion-crypter","2.3.1","blackarch-windows","http://nullsecurity.net/tools/binary.html"
"i2pd","2.54.0","blackarch-networking","https://i2pd.website/"
"iaito","5.9.4","blackarch-reversing","https://github.com/radareorg/iaito"
"iaxflood","0.1","blackarch-dos","http://www.hackingexposedvoip.com/"
"iaxscan","0.02","blackarch-scanner","http://code.google.com/p/iaxscan/"
"ibrute","12.3a6a11e","blackarch-cracker","https://github.com/hackappcom/ibrute/"
"icloudbrutter","15.1f64f19","blackarch-cracker","https://github.com/m4ll0k/iCloudBrutter"
"icmpquery","1.0","blackarch-scanner","http://www.angio.net/security/"
"icmpsh","12.82caf34","blackarch-backdoor","https://github.com/inquisb/icmpsh"
"icmptx","17.52df90f","blackarch-tunnel","http://thomer.com/icmptx/"
"id-entify","34.dd064a5","blackarch-recon","https://github.com/BillyV4/ID-entify"
"ida-free","8.4","blackarch-reversing","https://hex-rays.com/ida-free/"
"idb","2.10.3","blackarch-mobile","https://rubygems.org/gems/idb"
"identywaf","207.ae7e44a","blackarch-webapp","https://github.com/stamparm/identYwaf"
"idswakeup","1.0","blackarch-recon","http://www.hsc.fr/ressources/outils/idswakeup/index.html.en"
"ifchk","1.1.2","blackarch-defensive","http://www.noorg.org/ifchk/"
"ifuzz","1.0","blackarch-fuzzer","http://www.fuzzing.org/"
"iheartxor","0.01","blackarch-cracker","http://hooked-on-mnemonics.blogspot.com.es/p/iheartxor.html"
"iis-shortname-scanner","5.4ad4937","blackarch-scanner","https://github.com/lijiejie/IIS_shortname_Scanner"
"iisbruteforcer","15","blackarch-cracker","http://www.open-labs.org/"
"ike-scan","1.9.5","blackarch-scanner","http://www.nta-monitor.com/tools/ike-scan/"
"ikecrack","1.00","blackarch-cracker","http://sourceforge.net/projects/ikecrack/"
"ikeforce","30.575af15","blackarch-cracker","https://github.com/SpiderLabs/ikeforce"
"ikeprobe","0.1","blackarch-windows","http://www.ernw.de/download/ikeprobe.zip"
"ikeprober","1.12","blackarch-fuzzer","http://ikecrack.sourceforge.net/"
"ilo4-toolbox","47.672a5d6","blackarch-scanner","https://github.com/airbus-seclab/ilo4_toolbox"
"ilty","1.0","blackarch-voip","http://chdir.org/~nico/ilty/"
"imagegrep","8.1f14af2","blackarch-misc","https://github.com/coderofsalvation/imagegrep-bash"
"imagejs","56.a442f94","blackarch-binary","https://github.com/jklmnn/imagejs"
"imagemounter","413.383b30b","blackarch-forensic","https://github.com/ralphje/imagemounter"
"imhex","1.35.0.r160.g6d14b3f6b","blackarch-misc","https://github.com/WerWolv/ImHex"
"impacket-ba","0.12.0","blackarch-exploitation","https://github.com/fortra/impacket"
"impulse","77.6939ea2","blackarch-dos","https://github.com/LimerBoy/Impulse"
"inception","454.4df3231","blackarch-exploitation","http://www.breaknenter.org/projects/inception/"
"indx2csv","17.129a411e","blackarch-forensic","https://github.com/jschicht/Indx2Csv"
"indxcarver","5.dee36608","blackarch-forensic","https://github.com/jschicht/IndxCarver"
"indxparse","198.a977192","blackarch-forensic","http://www.williballenthin.com/forensics/mft/indxparse/"
"inetsim","1.3.2","blackarch-defensive","http://www.inetsim.org/"
"infection-monkey","v2.2.0.r3596.gdd6d7a03e","blackarch-networking","https://github.com/guardicore/monkey"
"infip","0.1","blackarch-scanner","http://packetstormsecurity.com/files/104927/infIP.1-Blacklist-Checker.html"
"infoga","33.79a1c03","blackarch-recon","https://github.com/m4ll0k/infoga"
"inguma","0.1.1","blackarch-cracker","http://inguma.sourceforge.net"
"injectus","12.3c01fa0","blackarch-webapp","https://github.com/BountyStrike/Injectus"
"innounp","0.50","blackarch-reversing","https://sourceforge.net/projects/innounp/files/innounp/"
"inquisitor","28.12a9ec1","blackarch-recon","https://github.com/penafieljlm/inquisitor"
"insanity","117.cf51ff3","blackarch-exploitation","https://github.com/4w4k3/Insanity-Framework"
